,person_id,mode_probs,amenity_probs,predict_mode_numeric,predict_amenity_numeric,income_group,household_size,vehicles,family_structure,age_group,target_amenity,target_mode,target_amenity_numeric,target_mode_numeric,predict_mode,predict_amenity
277,8.716573544711501e+18,[0.15 0.4  0.45],[0.08 0.23 0.64 0.05],0.0,0.0,Moderate,4_person,1,nonfamily_single,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Walking,Limited-Service Restaurants
278,5.198250332827099e+18,[0.26 0.31 0.43],[0.27 0.16 0.47 0.1 ],2.0,2.0,High,3_person,2,married_couple,Senior,Full-Service Restaurants,Public_transport,2.0,1,Car,Full-Service Restaurants
279,1.9440151609434245e+18,[0.15 0.3  0.55],[0.3  0.1  0.55 0.05],2.0,1.0,Ultra High,1_person,2,living_alone,Elderly,Full-Service Restaurants,Public_transport,2.0,1,Car,Nonalcoholic Bars
280,1.4125515008498584e+19,[0.2  0.37 0.43],[0.25 0.1  0.6  0.05],1.0,2.0,Low,3_person,1,family_single,Elderly,Full-Service Restaurants,Walking,2.0,0,Public_transport,Full-Service Restaurants
281,8.525318690338083e+18,[0.16 0.32 0.52],[0.35 0.1  0.5  0.05],2.0,2.0,Debt,2_person,2,married_couple,Senior,Full-Service Restaurants,Walking,2.0,0,Car,Full-Service Restaurants
282,1.5831933488909677e+19,[0.1  0.85 0.05],[0.28 0.2  0.35 0.17],1.0,0.0,Debt,3_person,0,married_couple,Young Adult,Nonalcoholic Bars,Public_transport,1.0,1,Public_transport,Limited-Service Restaurants
283,1.4651155448102795e+19,[0.15 0.85 0.  ],[0.65 0.1  0.21 0.04],0.0,2.0,Low,5_person,0,married_couple,Adult,Nonalcoholic Bars,Walking,1.0,0,Walking,Full-Service Restaurants
284,1.5692960230325678e+18,[0.25 0.55 0.2 ],[0.12 0.16 0.64 0.08],1.0,2.0,Low,3_person,0,nonfamily_single,Middle Age,Full-Service Restaurants,Walking,2.0,0,Public_transport,Full-Service Restaurants
285,8.634896593102525e+18,[0.13 0.42 0.45],[0.26 0.09 0.62 0.03],2.0,2.0,Very High,4_person,2,family_single,Adult,Full-Service Restaurants,Walking,2.0,0,Car,Full-Service Restaurants
286,9.554064840606558e+18,[0.3 0.4 0.3],[0.35 0.1  0.5  0.05],2.0,2.0,Debt,5_person,0,family_single,Middle Age,Full-Service Restaurants,Public_transport,2.0,1,Car,Full-Service Restaurants
287,6.328325801843055e+18,[0.15 0.45 0.4 ],[0.35 0.1  0.5  0.05],2.0,2.0,Moderate,2_person,1,married_couple,Adult,Limited-Service Restaurants,Walking,0.0,0,Car,Full-Service Restaurants
288,1.4574166459397702e+19,[0.3  0.25 0.45],[0.12 0.26 0.52 0.1 ],0.0,2.0,Low,2_person,1,married_couple,Elderly,Limited-Service Restaurants,Public_transport,0.0,1,Walking,Full-Service Restaurants
289,3.1271839268852874e+18,[0.25 0.3  0.45],[0.25 0.15 0.55 0.05],0.0,2.0,Moderate,1_person,1,living_alone,Elderly,Full-Service Restaurants,Public_transport,2.0,1,Walking,Full-Service Restaurants
290,1.6882315518875447e+19,[0.1  0.35 0.55],[0.20512821 0.05128205 0.71794872 0.02564103],1.0,2.0,Moderate,3_person,2,family_single,Adult,Nonalcoholic Bars,Public_transport,1.0,1,Public_transport,Full-Service Restaurants
291,6.822358577456115e+17,[0.2 0.3 0.5],[0.3  0.05 0.6  0.05],2.0,2.0,Ultra High,2_person,1,nonfamily_single,Adult,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
293,4.960087033948083e+18,[0.1 0.2 0.7],[0.35 0.15 0.45 0.05],2.0,0.0,Moderate,2_person,1,married_couple,Elderly,Full-Service Restaurants,Public_transport,2.0,1,Car,Limited-Service Restaurants
294,7.118377202205565e+18,[0.2 0.2 0.6],[0.12 0.25 0.55 0.08],2.0,2.0,Ultra High,2_person,2,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
295,2.006055643302046e+18,[0.08 0.39 0.53],[0.25 0.15 0.55 0.05],1.0,0.0,Moderate,2_person,1,married_couple,Senior,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Limited-Service Restaurants
296,1.343153421638884e+19,[0.13 0.7  0.17],[0.13402062 0.37113402 0.43298969 0.06185567],2.0,0.0,Low,4_person,1,married_couple,Elderly,Full-Service Restaurants,Public_transport,2.0,1,Car,Limited-Service Restaurants
297,1.6519670090578632e+18,[0.14 0.53 0.33],[0.35 0.05 0.55 0.05],2.0,0.0,Ultra High,7_plus_person,1,married_couple,Middle Age,Full-Service Restaurants,Car,2.0,2,Car,Limited-Service Restaurants
298,1.464536023720539e+19,[0.12 0.36 0.52],[0.11111111 0.31313131 0.53535354 0.04040404],2.0,2.0,Ultra High,3_person,2,married_couple,Middle Age,Full-Service Restaurants,Public_transport,2.0,1,Car,Full-Service Restaurants
300,6.129402692861172e+17,[0.2  0.25 0.55],[0.10309278 0.20618557 0.6185567  0.07216495],2.0,2.0,Very High,3_person,3_plus,family_single,Senior,Nonalcoholic Bars,Car,1.0,2,Car,Full-Service Restaurants
301,1.4234265968768387e+19,[0.17 0.21 0.62],[0.11 0.15 0.71 0.03],0.0,2.0,Low,7_plus_person,3_plus,married_couple,Middle Age,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
302,1.83225866475054e+19,[0.33 0.29 0.38],[0.26 0.08 0.62 0.04],2.0,0.0,Ultra High,2_person,1,married_couple,Adult,Full-Service Restaurants,Walking,2.0,0,Car,Limited-Service Restaurants
303,1.1814909647554933e+19,[0.22 0.42 0.36],[0.25 0.05 0.65 0.05],1.0,0.0,Low,6_person,3_plus,married_couple,Middle Age,Nonalcoholic Bars,Public_transport,1.0,1,Public_transport,Limited-Service Restaurants
304,1.4249087796281858e+19,[0.17 0.45 0.38],[0.25 0.15 0.5  0.1 ],2.0,2.0,Ultra High,3_person,1,married_couple,Middle Age,Full-Service Restaurants,Walking,2.0,0,Car,Full-Service Restaurants
306,5.03626408811575e+18,[0.23 0.35 0.42],[0.26 0.16 0.52 0.06],2.0,2.0,Low,2_person,2,family_single,Elderly,Nonalcoholic Bars,Car,1.0,2,Car,Full-Service Restaurants
307,5.925507614833934e+18,[0.1 0.2 0.7],[0.17 0.43 0.24 0.16],1.0,0.0,Debt,5_person,2,married_couple,Elderly,Limited-Service Restaurants,Car,0.0,2,Public_transport,Limited-Service Restaurants
308,7.125447460173298e+18,[0.1  0.38 0.52],[0.25 0.15 0.55 0.05],2.0,1.0,Moderate,2_person,1,married_couple,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Car,Nonalcoholic Bars
309,1.480585926989117e+19,[0. 1. 0.],[0.26262626 0.13131313 0.56565657 0.04040404],1.0,1.0,Low,7_plus_person,0,nonfamily_single,Elderly,Nonalcoholic Bars,Car,1.0,2,Public_transport,Nonalcoholic Bars
310,1.480585926989117e+19,[0. 1. 0.],[0.26262626 0.13131313 0.56565657 0.04040404],1.0,1.0,Low,7_plus_person,0,nonfamily_single,Elderly,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Nonalcoholic Bars
311,1.480585926989117e+19,[0.14 0.72 0.14],[0.53 0.27 0.15 0.05],1.0,0.0,Low,7_plus_person,0,nonfamily_single,Elderly,Nonalcoholic Bars,Car,1.0,2,Public_transport,Limited-Service Restaurants
312,1.480585926989117e+19,[0.14 0.72 0.14],[0.53 0.27 0.15 0.05],1.0,0.0,Low,7_plus_person,0,nonfamily_single,Elderly,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Limited-Service Restaurants
313,1.3927998775046631e+19,[0.2  0.26 0.54],[0.12 0.13 0.69 0.06],2.0,2.0,Low,2_person,1,married_couple,Elderly,Limited-Service Restaurants,Car,0.0,2,Car,Full-Service Restaurants
314,1.047001802019766e+19,[0.15 0.25 0.6 ],[0.15 0.1  0.73 0.02],2.0,2.0,Very High,3_person,3_plus,nonfamily_single,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Car,Full-Service Restaurants
315,1.7084590935646968e+19,[0.31 0.48 0.21],[0.4  0.1  0.45 0.05],0.0,2.0,Very High,2_person,1,married_couple,Young Adult,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
316,1.4632236921216578e+19,[0.2  0.25 0.55],[0.25 0.05 0.65 0.05],2.0,2.0,Moderate,3_person,1,married_couple,Adult,Drinking Places,Public_transport,3.0,1,Car,Full-Service Restaurants
317,1.2257507258757614e+19,[0.31 0.55 0.14],[0.15 0.05 0.75 0.05],1.0,2.0,Low,3_person,1,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Public_transport,Full-Service Restaurants
318,7.111016295303631e+18,[0.22 0.2  0.58],[0.1  0.05 0.85 0.  ],1.0,0.0,Very High,3_person,1,married_couple,Adult,Nonalcoholic Bars,Car,1.0,2,Public_transport,Limited-Service Restaurants
319,5.594984777184905e+18,[0.2  0.42 0.38],[0.24 0.43 0.31 0.02],2.0,0.0,High,3_person,3_plus,nonfamily_single,Young Adult,Nonalcoholic Bars,Car,1.0,2,Car,Limited-Service Restaurants
321,7.129144054401398e+18,[0.1 0.4 0.5],[0.31578947 0.10526316 0.52631579 0.05263158],0.0,0.0,Low,1_person,1,living_alone,Senior,Full-Service Restaurants,Car,2.0,2,Walking,Limited-Service Restaurants
322,1.440675986943387e+19,[0.07368421 0.27368421 0.65263158],[0.24 0.08 0.63 0.05],1.0,2.0,Moderate,2_person,2,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
323,7.394418246204071e+18,[0.2  0.35 0.45],[0.15 0.45 0.35 0.05],1.0,2.0,Low,2_person,2,nonfamily_single,Young Adult,Limited-Service Restaurants,Walking,0.0,0,Public_transport,Full-Service Restaurants
324,1.6263158681632584e+19,[0.2  0.35 0.45],[0.2  0.04 0.75 0.01],2.0,2.0,High,2_person,1,married_couple,Adult,Nonalcoholic Bars,Public_transport,1.0,1,Car,Full-Service Restaurants
326,1.4686619988643031e+19,[0.45 0.55 0.  ],[0.15 0.2  0.55 0.1 ],0.0,1.0,Moderate,2_person,0,nonfamily_single,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Walking,Nonalcoholic Bars
327,7.403526416790706e+18,[0.25 0.35 0.4 ],[0.3  0.1  0.55 0.05],2.0,2.0,Moderate,6_person,2,nonfamily_single,Young Adult,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
328,4.398565932511873e+18,[0.25 0.25 0.5 ],[0.25 0.15 0.55 0.05],2.0,0.0,Low,1_person,3_plus,living_alone,Elderly,Limited-Service Restaurants,Public_transport,0.0,1,Car,Limited-Service Restaurants
329,1.3373969128523796e+19,[0.18 0.18 0.64],[0.29473684 0.17894737 0.44210526 0.08421053],2.0,1.0,High,2_person,1,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Nonalcoholic Bars
330,1.2141413721561797e+18,[0.45 0.15 0.4 ],[0.3  0.12 0.55 0.03],0.0,2.0,Moderate,2_person,2,married_couple,Young Adult,Limited-Service Restaurants,Public_transport,0.0,1,Walking,Full-Service Restaurants
331,2.4589986289105894e+18,[0.45 0.35 0.2 ],[0.25 0.08 0.63 0.04],2.0,2.0,Low,4_person,0,family_single,Senior,Full-Service Restaurants,Walking,2.0,0,Car,Full-Service Restaurants
332,1.6457676706320563e+18,[0.25 0.1  0.65],[0.13 0.26 0.58 0.03],2.0,2.0,Debt,2_person,1,family_single,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
334,1.1743447115773594e+19,[0.17 0.31 0.52],[0.28 0.15 0.52 0.05],0.0,2.0,Very High,3_person,1,married_couple,Adult,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
337,8.348950325535942e+18,[0.62 0.28 0.1 ],[0.4  0.2  0.25 0.15],0.0,2.0,Debt,3_person,0,nonfamily_single,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Walking,Full-Service Restaurants
338,1.2308260213902498e+19,[0.67 0.25 0.08],[0.15 0.25 0.55 0.05],0.0,2.0,High,2_person,1,nonfamily_single,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Walking,Full-Service Restaurants
339,8.799804796309767e+18,[0.13 0.35 0.52],[0.25 0.15 0.52 0.08],2.0,2.0,Low,3_person,2,married_couple,Senior,Nonalcoholic Bars,Car,1.0,2,Car,Full-Service Restaurants
340,8.913704136874931e+17,[0.12 0.36 0.52],[0.12 0.26 0.55 0.07],1.0,2.0,Ultra High,2_person,1,married_couple,Senior,Limited-Service Restaurants,Walking,0.0,0,Public_transport,Full-Service Restaurants
341,8.519603866841827e+18,[0.15 0.25 0.6 ],[0.28 0.15 0.45 0.12],2.0,2.0,Debt,1_person,1,living_alone,Young Adult,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
342,3.693970471160988e+18,[0.15 0.25 0.6 ],[0.26 0.14 0.55 0.05],1.0,2.0,Very High,2_person,1,married_couple,Elderly,Full-Service Restaurants,Walking,2.0,0,Public_transport,Full-Service Restaurants
344,1.5884453012087362e+19,[0.15 0.3  0.55],[0.15 0.26 0.52 0.07],0.0,2.0,High,3_person,1,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
345,8.04233468784638e+17,[0.25 0.3  0.45],[0.1  0.25 0.6  0.05],2.0,2.0,High,3_person,2,nonfamily_single,Adult,Limited-Service Restaurants,Car,0.0,2,Car,Full-Service Restaurants
348,6.82970135574844e+18,[0.1 0.4 0.5],[0.3  0.1  0.55 0.05],2.0,0.0,Debt,5_person,1,married_couple,Senior,Full-Service Restaurants,Car,2.0,2,Car,Limited-Service Restaurants
350,1.1012305996978184e+18,[0.12 0.36 0.52],[0.36 0.08 0.54 0.02],0.0,2.0,High,2_person,2,family_single,Middle Age,Limited-Service Restaurants,Public_transport,0.0,1,Walking,Full-Service Restaurants
351,9.811089001795504e+18,[0.2 0.3 0.5],[0.24 0.1  0.61 0.05],2.0,2.0,Very High,5_person,1,family_single,Adult,Limited-Service Restaurants,Walking,0.0,0,Car,Full-Service Restaurants
352,2.465826183838009e+18,[0.22 0.35 0.43],[0.23 0.04 0.45 0.28],1.0,0.0,High,1_person,1,living_alone,Adult,Full-Service Restaurants,Car,2.0,2,Public_transport,Limited-Service Restaurants
353,8.849202655065774e+18,[0.28 0.7  0.02],[0.20408163 0.06122449 0.71428571 0.02040816],1.0,0.0,Debt,7_plus_person,1,married_couple,Adult,Full-Service Restaurants,Car,2.0,2,Public_transport,Limited-Service Restaurants
355,1.18876077821428e+19,[0.37 0.41 0.22],[0.25 0.12 0.55 0.08],1.0,2.0,Moderate,2_person,0,family_single,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Full-Service Restaurants
356,4.680385473514596e+18,[0.3  0.45 0.25],[0.4 0.3 0.1 0.2],1.0,0.0,Debt,5_person,1,married_couple,Middle Age,Full-Service Restaurants,Car,2.0,2,Public_transport,Limited-Service Restaurants
357,4.628551133622409e+18,[0.15 0.4  0.45],[0.35 0.08 0.53 0.04],1.0,2.0,Moderate,2_person,2,family_single,Elderly,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
358,1.1538439246952423e+19,[0.17 0.35 0.48],[0.21 0.05 0.73 0.01],1.0,2.0,Moderate,4_person,2,family_single,Senior,Full-Service Restaurants,Walking,2.0,0,Public_transport,Full-Service Restaurants
359,1.7414886412358548e+18,[0.04 0.9  0.06],[0.5        0.16666667 0.22222222 0.11111111],1.0,2.0,Low,1_person,1,living_alone,Elderly,Full-Service Restaurants,Walking,2.0,0,Public_transport,Full-Service Restaurants
361,1.0141152551648516e+19,[0.27 0.31 0.42],[0.25 0.05 0.65 0.05],2.0,2.0,Low,5_person,3_plus,married_couple,Middle Age,Full-Service Restaurants,Public_transport,2.0,1,Car,Full-Service Restaurants
362,1.0291050847285858e+19,[0.3  0.36 0.34],[0.27 0.32 0.26 0.15],2.0,0.0,Moderate,2_person,0,nonfamily_single,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Car,Limited-Service Restaurants
363,1.0188121266078951e+19,[0.25 0.25 0.5 ],[0.25 0.05 0.65 0.05],2.0,2.0,Ultra High,4_person,1,married_couple,Adult,Full-Service Restaurants,Public_transport,2.0,1,Car,Full-Service Restaurants
364,1.1745483761168054e+19,[0.35 0.25 0.4 ],[0.24 0.16 0.52 0.08],2.0,0.0,Moderate,2_person,2,nonfamily_single,Young Adult,Nonalcoholic Bars,Car,1.0,2,Car,Limited-Service Restaurants
365,2.3615906030511683e+18,[0.15 0.6  0.25],[0.14 0.21 0.63 0.02],1.0,2.0,Low,2_person,1,married_couple,Elderly,Nonalcoholic Bars,Car,1.0,2,Public_transport,Full-Service Restaurants
366,3.536675198992059e+18,[0.2  0.25 0.55],[0.25       0.14583333 0.57291667 0.03125   ],2.0,2.0,Low,4_person,3_plus,nonfamily_single,Adult,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
367,1.538035585717403e+19,[0.17 0.21 0.62],[0.15151515 0.27272727 0.53535354 0.04040404],0.0,2.0,Ultra High,3_person,1,married_couple,Adult,Nonalcoholic Bars,Walking,1.0,0,Walking,Full-Service Restaurants
368,1.3340923204543609e+19,[0.35 0.55 0.1 ],[0.14 0.24 0.59 0.03],0.0,1.0,Low,1_person,0,living_alone,Adult,Nonalcoholic Bars,Walking,1.0,0,Walking,Nonalcoholic Bars
369,4.760627348892325e+18,[0.25 0.3  0.45],[0.15 0.04 0.8  0.01],1.0,2.0,Low,1_person,2,living_alone,Elderly,Limited-Service Restaurants,Public_transport,0.0,1,Public_transport,Full-Service Restaurants
370,3.6957331277928914e+18,[0.2 0.3 0.5],[0.29 0.18 0.46 0.07],2.0,1.0,Ultra High,2_person,2,married_couple,Young Adult,Full-Service Restaurants,Car,2.0,2,Car,Nonalcoholic Bars
371,1.328282315531752e+19,[0.42 0.36 0.22],[0.15 0.26 0.54 0.05],1.0,2.0,Moderate,2_person,1,nonfamily_single,Young Adult,Limited-Service Restaurants,Walking,0.0,0,Public_transport,Full-Service Restaurants
372,1.268359446395928e+19,[0.2  0.45 0.35],[0.3 0.1 0.5 0.1],1.0,0.0,High,1_person,1,living_alone,Young Adult,Full-Service Restaurants,Walking,2.0,0,Public_transport,Limited-Service Restaurants
373,1.1077775457729053e+19,[0.16 0.32 0.52],[0.08080808 0.15151515 0.72727273 0.04040404],1.0,2.0,Low,2_person,1,family_single,Elderly,Limited-Service Restaurants,Public_transport,0.0,1,Public_transport,Full-Service Restaurants
374,1.179511896883526e+19,[0.1  0.35 0.55],[0.21 0.14 0.62 0.03],1.0,1.0,Low,2_person,2,married_couple,Middle Age,Full-Service Restaurants,Walking,2.0,0,Public_transport,Nonalcoholic Bars
375,8.503543395739184e+18,[0.3 0.5 0.2],[0.35 0.1  0.5  0.05],1.0,1.0,Debt,3_person,0,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Public_transport,Nonalcoholic Bars
377,1.4423987684055511e+19,[0.2  0.35 0.45],[0.35 0.08 0.55 0.02],2.0,0.0,Debt,3_person,0,family_single,Senior,Full-Service Restaurants,Car,2.0,2,Car,Limited-Service Restaurants
378,1.4820977335238896e+19,[0.2  0.25 0.55],[0.16 0.46 0.27 0.11],0.0,2.0,Low,1_person,1,living_alone,Elderly,Nonalcoholic Bars,Car,1.0,2,Walking,Full-Service Restaurants
380,1.6283848791273589e+19,[0.15 0.4  0.45],[0.1  0.25 0.6  0.05],1.0,2.0,Low,3_person,1,family_single,Elderly,Limited-Service Restaurants,Car,0.0,2,Public_transport,Full-Service Restaurants
381,1.5718079643493958e+19,[0.45 0.4  0.15],[0.14 0.08 0.74 0.04],1.0,2.0,Debt,1_person,0,living_alone,Young Adult,Nonalcoholic Bars,Public_transport,1.0,1,Public_transport,Full-Service Restaurants
382,8.078971197748575e+18,[0.25 0.3  0.45],[0.35 0.15 0.45 0.05],1.0,2.0,Low,3_person,2,married_couple,Adult,Limited-Service Restaurants,Public_transport,0.0,1,Public_transport,Full-Service Restaurants
383,1.7321169640349411e+19,[0.25 0.55 0.2 ],[0.05 0.2  0.7  0.05],2.0,3.0,Low,3_person,0,family_single,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Car,Drinking Places
384,1.4331010142161912e+19,[0.2 0.5 0.3],[0.12 0.02 0.85 0.01],2.0,2.0,Low,3_person,1,nonfamily_single,Adult,Nonalcoholic Bars,Walking,1.0,0,Car,Full-Service Restaurants
387,1.0235869778516236e+19,[0.25 0.55 0.2 ],[0.14 0.02 0.83 0.01],0.0,2.0,Moderate,1_person,0,living_alone,Adult,Full-Service Restaurants,Public_transport,2.0,1,Walking,Full-Service Restaurants
389,1.698603030858973e+19,[0.17 0.67 0.16],[0.38 0.17 0.45 0.  ],1.0,2.0,Moderate,7_plus_person,0,married_couple,Middle Age,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Full-Service Restaurants
390,3.4022251635678945e+18,[0.2  0.55 0.25],[0.15151515 0.01010101 0.83838384 0.        ],1.0,0.0,Low,7_plus_person,1,married_couple,Middle Age,Full-Service Restaurants,Walking,2.0,0,Public_transport,Limited-Service Restaurants
391,7.954673656105589e+18,[0.1  0.25 0.65],[0.2755102  0.10204082 0.60204082 0.02040816],2.0,0.0,Moderate,2_person,1,family_single,Elderly,Drinking Places,Car,3.0,2,Car,Limited-Service Restaurants
394,1.6520329791264289e+19,[0.25 0.65 0.1 ],[0.05 0.3  0.6  0.05],1.0,2.0,High,1_person,0,living_alone,Young Adult,Nonalcoholic Bars,Public_transport,1.0,1,Public_transport,Full-Service Restaurants
395,1.7549487838892638e+19,[0.35 0.65 0.  ],[0.1  0.3  0.55 0.05],0.0,1.0,Low,2_person,0,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Walking,Nonalcoholic Bars
396,1.0581832978226602e+19,[0.23 0.56 0.21],[0.04 0.21 0.62 0.13],1.0,2.0,Low,4_person,0,family_single,Elderly,Full-Service Restaurants,Walking,2.0,0,Public_transport,Full-Service Restaurants
397,1.2601876487824929e+19,[0.52 0.36 0.12],[0.43564356 0.02970297 0.52475248 0.00990099],0.0,2.0,Debt,3_person,0,nonfamily_single,Young Adult,Drinking Places,Walking,3.0,0,Walking,Full-Service Restaurants
398,2.504424624762369e+18,[0.25 0.3  0.45],[0.26530612 0.13265306 0.56122449 0.04081633],0.0,1.0,Ultra High,1_person,1,living_alone,Adult,Nonalcoholic Bars,Walking,1.0,0,Walking,Nonalcoholic Bars
399,2.0557023012509025e+18,[0.45 0.2  0.35],[0.15 0.25 0.55 0.05],2.0,1.0,High,3_person,2,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Car,Nonalcoholic Bars
400,1.5714833861507207e+19,[0.2  0.52 0.28],[0.55 0.12 0.31 0.02],0.0,2.0,Low,4_person,1,married_couple,Middle Age,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
401,8.668900489791126e+18,[0.1  0.35 0.55],[0.26 0.15 0.55 0.04],2.0,0.0,Low,2_person,1,married_couple,Elderly,Limited-Service Restaurants,Car,0.0,2,Car,Limited-Service Restaurants
403,1.0647795013608397e+19,[0.25 0.2  0.55],[0.35 0.15 0.45 0.05],0.0,2.0,Low,5_person,2,family_single,Middle Age,Limited-Service Restaurants,Car,0.0,2,Walking,Full-Service Restaurants
404,5.256684183105025e+18,[0.38 0.45 0.17],[0.28 0.12 0.58 0.02],1.0,0.0,Low,2_person,0,family_single,Young Adult,Drinking Places,Walking,3.0,0,Public_transport,Limited-Service Restaurants
405,9.262733424919388e+17,[0.14 0.28 0.58],[0.25 0.09 0.63 0.03],1.0,2.0,Moderate,1_person,1,living_alone,Elderly,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
406,5.326228891824007e+18,[0.35 0.45 0.2 ],[0.48 0.08 0.42 0.02],2.0,0.0,Ultra High,2_person,1,married_couple,Young Adult,Drinking Places,Car,3.0,2,Car,Limited-Service Restaurants
407,3.542213949443114e+18,[0.35 0.42 0.23],[0.28 0.12 0.58 0.02],1.0,0.0,Low,1_person,0,living_alone,Elderly,Limited-Service Restaurants,Public_transport,0.0,1,Public_transport,Limited-Service Restaurants
408,6.140600901670286e+18,[0.1  0.25 0.65],[0.35 0.45 0.15 0.05],0.0,0.0,High,2_person,1,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Walking,Limited-Service Restaurants
409,1.3651936646528223e+19,[0.55 0.35 0.1 ],[0.3  0.1  0.55 0.05],0.0,2.0,Ultra High,2_person,0,married_couple,Young Adult,Full-Service Restaurants,Walking,2.0,0,Walking,Full-Service Restaurants
410,1.1709071112581446e+19,[0.2 0.2 0.6],[0.2  0.05 0.7  0.05],2.0,1.0,High,3_person,0,family_single,Adult,Limited-Service Restaurants,Public_transport,0.0,1,Car,Nonalcoholic Bars
411,1.0182325883709262e+19,[0.2 0.1 0.7],[0.35 0.15 0.45 0.05],2.0,3.0,Moderate,5_person,2,married_couple,Young Adult,Full-Service Restaurants,Car,2.0,2,Car,Drinking Places
412,5.82831775448582e+18,[0.22 0.26 0.52],[0.32 0.1  0.53 0.05],2.0,1.0,Moderate,4_person,3_plus,married_couple,Middle Age,Full-Service Restaurants,Car,2.0,2,Car,Nonalcoholic Bars
413,1.7497022329491716e+19,[0.15 0.8  0.05],[0.26 0.09 0.62 0.03],2.0,0.0,High,3_person,0,nonfamily_single,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Car,Limited-Service Restaurants
414,1.7441206323129513e+18,[0.15 0.15 0.7 ],[0.05 0.26 0.66 0.03],2.0,2.0,Debt,5_person,2,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
416,9.704097645649635e+18,[0.15 0.67 0.18],[0.27956989 0.09677419 0.55913978 0.06451613],2.0,2.0,Moderate,4_person,0,nonfamily_single,Adult,Limited-Service Restaurants,Public_transport,0.0,1,Car,Full-Service Restaurants
417,6.522657176569459e+18,[0.18 0.27 0.55],[0.12 0.25 0.56 0.07],2.0,2.0,Ultra High,3_person,1,married_couple,Adult,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
419,1.7608321395707249e+19,[0.52 0.19 0.29],[0.18 0.36 0.42 0.04],0.0,2.0,Moderate,3_person,1,nonfamily_single,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Walking,Full-Service Restaurants
420,3.06943338677911e+18,[0.3  0.45 0.25],[0.22 0.09 0.66 0.03],2.0,2.0,Moderate,4_person,0,nonfamily_single,Adult,Nonalcoholic Bars,Public_transport,1.0,1,Car,Full-Service Restaurants
421,1.6784186960703402e+19,[0.35 0.45 0.2 ],[0.35 0.08 0.55 0.02],1.0,0.0,Very High,2_person,2,nonfamily_single,Young Adult,Drinking Places,Walking,3.0,0,Public_transport,Limited-Service Restaurants
422,1.8603987367631795e+18,[0.19 0.26 0.55],[0.15 0.2  0.55 0.1 ],2.0,2.0,Moderate,3_person,1,family_single,Senior,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
423,1.2933953138261212e+18,[0.1  0.25 0.65],[0.15 0.05 0.75 0.05],2.0,2.0,Ultra High,1_person,1,living_alone,Elderly,Limited-Service Restaurants,Walking,0.0,0,Car,Full-Service Restaurants
424,1.0912428042833736e+19,[0.1  0.35 0.55],[0.08 0.24 0.63 0.05],2.0,0.0,Moderate,2_person,1,married_couple,Elderly,Full-Service Restaurants,Walking,2.0,0,Car,Limited-Service Restaurants
425,7.30131707910351e+18,[0.1  0.15 0.75],[0.26 0.14 0.58 0.02],2.0,2.0,Low,4_person,3_plus,married_couple,Elderly,Full-Service Restaurants,Walking,2.0,0,Car,Full-Service Restaurants
